# x,y,z; точки идут по порядку, первая не повторяется
1,0,0.34999999999999998
0.99144486137381038,0.13052619222005157,0.3380740392011739
0.96592582628906831,0.25881904510252074,0.30310889132455354
0.92387953251128674,0.38268343236508978,0.24748737341529164
0.86602540378443871,0.49999999999999994,0.17500000000000002
0.79335334029123517,0.60876142900872066,0.090586665785882259
0.70710678118654757,0.70710678118654746,2.143131898507868e-17
0.60876142900872066,0.79335334029123517,-0.090586665785882217
0.50000000000000011,0.8660254037844386,-0.17499999999999993
0.38268343236508984,0.92387953251128674,-0.24748737341529159
0.25881904510252074,0.96592582628906831,-0.30310889132455354
0.13052619222005171,0.99144486137381038,-0.33807403920117385
6.123233995736766e-17,1,-0.34999999999999998
-0.1305261922200516,0.99144486137381038,-0.3380740392011739
-0.25881904510252063,0.96592582628906831,-0.30310889132455354
-0.3826834323650895,0.92387953251128685,-0.24748737341529176
-0.49999999999999983,0.86602540378443871,-0.17500000000000016
-0.60876142900872066,0.79335334029123517,-0.090586665785882217
-0.70710678118654746,0.70710678118654757,-6.4293956955236037e-17
-0.79335334029123505,0.60876142900872088,0.090586665785882092
-0.86602540378443871,0.49999999999999994,0.17500000000000002
-0.92387953251128674,0.38268343236508989,0.24748737341529156
-0.9659258262890682,0.25881904510252102,0.30310889132455343
-0.99144486137381038,0.13052619222005199,0.33807403920117379
-1,1.2246467991473532e-16,0.34999999999999998
-0.99144486137381038,-0.13052619222005177,0.33807403920117385
-0.96592582628906831,-0.25881904510252079,0.30310889132455349
-0.92387953251128685,-0.38268343236508967,0.24748737341529167
-0.86602540378443882,-0.49999999999999978,0.17500000000000018
-0.79335334029123517,-0.60876142900872066,0.090586665785882259
-0.70710678118654791,-0.70710678118654713,4.1801904182043721e-16
-0.60876142900872088,-0.79335334029123494,-0.090586665785882065
-0.50000000000000044,-0.86602540378443837,-0.17499999999999971
-0.3826834323650895,-0.92387953251128685,-0.24748737341529176
-0.25881904510252063,-0.96592582628906831,-0.30310889132455354
-0.13052619222005163,-0.99144486137381038,-0.3380740392011739
-1.8369701987210297e-16,-1,-0.34999999999999998
0.13052619222005127,-0.99144486137381049,-0.3380740392011739
0.2588190451025203,-0.96592582628906842,-0.30310889132455371
0.38268343236508917,-0.92387953251128696,-0.24748737341529195
0.50000000000000011,-0.8660254037844386,-0.17499999999999993
0.60876142900871988,-0.79335334029123572,-0.090586665785882897
0.70710678118654735,-0.70710678118654768,-1.5001923289555074e-16
0.79335334029123494,-0.60876142900872088,0.090586665785882023
0.86602540378443837,-0.50000000000000044,0.17499999999999968
0.92387953251128685,-0.38268343236508956,0.2474873734152917
0.96592582628906809,-0.25881904510252157,0.30310889132455321
0.99144486137381038,-0.13052619222005168,0.33807403920117385
